Generation,Original strategy,Short original strategy,simplified strategy,Short simplified strategy,Original Depth,Simplified Depth,Original Complexity,Simple Complexity
0,if-then-else:and:equals:number-of-actions-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:if-then-else:equals:number-of-unexecuted-type-actions:number-of-unexecuted-left-clicks:random-action-of-type-other-than:drag-action:random-unexecuted-action-of-type:click-action:or:greater-than:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:type-action:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:greater-than:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:click-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action-of-type:type-action:if-then-else:or:and:not:or:greater-than:number-of-drag-actions:number-of-left-clicks:equalstype:drag-action:type-action:or:equals:number-of-actions-of-type:drag-action:number-of-actions-of-type:click-action:and:not:state-has-not-changed:equals:number-of-left-clicks:number-of-type-actions:or:equalstype:type-of-action-of:random-action-of-type-other-than:drag-action:type-of-action-of:random-unexecuted-action-of-type:type-action:and:and:greater-than:random-number:number-of-unexecuted-left-clicks:or:state-has-not-changed:type-actions-available:or:greater-than:number-of-type-actions:number-of-unexecuted-type-actions:equalstype:type-action:hit-key-action:random-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:hit-key-action:number-of-actions-of-type:type-action:random-action-of-type:type-of-action-of:random-unexecuted-action:if-then-else:or:state-has-not-changed:left-clicks-available:random-action-of-type:type-action:if-then-else:type-actions-available:previous-action:random-most-executed-action:random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:if-then-else:or:drag-actions-available:type-actions-available:random-unexecuted-action-of-type:type-action:random-action-of-type:type-action:if-then-else:or:drag-actions-available:drag-actions-available:if-then-else:left-clicks-available:random-action:random-least-executed-action:if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-least-executed-action:,GAEK5V5XK5GERQWC2BSFK5W3K5W6FK5WBK523GSAISFLM8C3SEKCKBAI7EMOS85WC523AAFZQS74SFOR836V5GFK6K3V51GS7HV3G4TYW5G85T5XGSD423V3GSDDGHUXG7YXW525V5X,if-then-else:and:equals:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:if-then-else:equals:number-of-unexecuted-type-actions:number-of-unexecuted-left-clicks:random-action-of-type-other-than:drag-action:random-unexecuted-action-of-type:click-action:or:greater-than:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:type-action:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:greater-than:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:click-action:number-of-actions-of-type:type-action:if-then-else:or:and:not:greater-than:number-of-drag-actions:number-of-left-clicks:or:equals:number-of-actions-of-type:drag-action:number-of-actions-of-type:click-action:and:not:state-has-not-changed:equals:number-of-left-clicks:number-of-type-actions:or:equalstype:type-of-action-of:random-action-of-type-other-than:drag-action:type-action:and:and:greater-than:random-number:number-of-unexecuted-left-clicks:or:state-has-not-changed:type-actions-available:greater-than:number-of-type-actions:number-of-unexecuted-type-actions:random-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:hit-key-action:number-of-actions-of-type:type-action:random-action-of-type:type-of-action-of:random-unexecuted-action:if-then-else:or:state-has-not-changed:left-clicks-available:random-action-of-type:type-action:if-then-else:type-actions-available:previous-action:random-most-executed-action:random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:if-then-else:or:drag-actions-available:type-actions-available:random-unexecuted-action-of-type:type-action:random-action-of-type:type-action:if-then-else:drag-actions-available:if-then-else:left-clicks-available:random-action:random-least-executed-action:if-then-else:state-has-not-changed:random-most-executed-action:random-least-executed-action:random-action-of-type-other-than:type-of-action-of:random-least-executed-action:,GAEK5XK5GERQWC2BSFK5W3K5W6FK5WBK3GSAIFLMSEKCKBAI7EMOS85WC3AAFZQS74FORV5GFK6K3V51GS7HV3G4TYW5G85T5XGSD423V3GDGHUXG7YXW5X,8,8,12,12
0,if-then-else:equals:number-of-actions-of-type:type-of-action-of:if-then-else:drag-actions-available:previous-action:previous-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-most-executed-action:,GEK5GDTTK52BW5W5YW5V5Y,if-then-else:equals:number-of-actions-of-type:type-of-action-of:previous-action:number-of-actions-of-type:click-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:,GEK5TKBW5W5YW5Y,6,6,3,2
0,if-then-else:not:and:and:equalstype:type-of-action-of:previous-action:type-of-action-of:previous-action:or:greater-than:number-of-drag-actions:number-of-unexecuted-left-clicks:equalstype:drag-action:hit-key-action:and:and:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:equals:number-of-drag-actions:random-number:and:equalstype:drag-action:click-action:and:left-clicks-available:state-has-not-changed:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-action:,GIAA85T5TSFLQ8C6AAFPOELZA8CBAH7W525V32525V3,random-action-of-type-other-than:type-action:,W3,7,2,2,1
0,if-then-else:or:equals:number-of-unexecuted-left-clicks:number-of-actions-of-type:type-of-action-of:random-action:left-clicks-available:random-least-executed-action:random-most-executed-action:,GSEQK5UHXY,if-then-else:or:equals:number-of-unexecuted-left-clicks:number-of-actions-of-type:type-of-action-of:random-action:left-clicks-available:random-least-executed-action:random-most-executed-action:,GSEQK5UHXY,6,6,2,2
0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:previous-action:number-of-actions-of-type:type-of-action-of:random-least-executed-action:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equalstype:type-action:hit-key-action:random-action-of-type:drag-action:random-unexecuted-action-of-type:drag-action:random-action-of-type:type-of-action-of:if-then-else:drag-actions-available:random-most-executed-action:random-least-executed-action:,25GFK5TK5XGEK3KC25TG836VC2CV5GDYX,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:previous-action:number-of-actions-of-type:type-of-action-of:random-least-executed-action:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:random-unexecuted-action-of-type:type-of-action-of:previous-action:random-unexecuted-action-of-type:drag-action:random-action-of-type:type-of-action-of:if-then-else:drag-actions-available:random-most-executed-action:random-least-executed-action:,25GFK5TK5XGEK3KC25T2CV5GDYX,7,7,5,4
0,if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:number-of-actions-of-type:type-of-action-of:random-most-executed-action:random-action-of-type:type-of-action-of:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:drag-action:,GEK51K5YV5V6W52C,if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:number-of-actions-of-type:type-of-action-of:random-most-executed-action:random-action-of-type:hit-key-action:random-action-of-type-other-than:drag-action:,GEK51K5YV6WC,5,5,2,2
0,if-then-else:greater-than:random-number:number-of-actions-of-type:click-action:previous-action:random-action-of-type-other-than:click-action:,GFZKBTWB,if-then-else:greater-than:random-number:number-of-actions-of-type:click-action:previous-action:random-action-of-type-other-than:click-action:,GFZKBTWB,4,4,2,2
0,random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:click-action:number-of-actions-of-type:click-action:random-unexecuted-action-of-type:type-of-action-of:previous-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,W525GFKBKB25T25Y,random-action-of-type-other-than:type-of-action-of:random-most-executed-action:,W5Y,8,3,2,1
0,random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,W5V5VB,random-action-of-type-other-than:click-action:,WB,6,2,1,1
0,random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:,2525V5WC,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:,25WC,8,4,1,1
0,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:type-of-action-of:previous-action:type-of-action-of:previous-action:if-then-else:or:type-actions-available:left-clicks-available:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:type-action:random-action-of-type-other-than:type-of-action-of:previous-action:,W5G85T5TGS4H2C23W5T,random-action-of-type-other-than:type-of-action-of:if-then-else:or:type-actions-available:left-clicks-available:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:type-action:,W5GS4H2C23,6,5,3,2
0,if-then-else:drag-actions-available:random-most-executed-action:random-most-executed-action:,GDYY,random-most-executed-action:,Y,2,1,2,1
0,random-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:click-action:,V5V5WB,random-action-of-type:type-of-action-of:random-action-of-type-other-than:click-action:,V5WB,6,4,1,1
0,if-then-else:type-actions-available:random-most-executed-action:random-least-executed-action:,G4YX,if-then-else:type-actions-available:random-most-executed-action:random-least-executed-action:,G4YX,2,2,2,2
0,if-then-else:state-has-not-changed:previous-action:random-most-executed-action:,G7TY,if-then-else:state-has-not-changed:previous-action:random-most-executed-action:,G7TY,2,2,2,2
0,if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:previous-action:if-then-else:not:and:and:equalstype:drag-action:click-action:not:type-actions-available:equals:number-of-actions-of-type:drag-action:number-of-actions-of-type:drag-action:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action:if-then-else:or:and:equals:number-of-previous-actions:number-of-unexecuted-drag-actions:greater-than:number-of-drag-actions:number-of-previous-actions:and:not:left-clicks-available:equals:number-of-type-actions:number-of-drag-actions:random-action-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:drag-actions-available:previous-action:random-unexecuted-action:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-unexecuted-action:random-action:,GEK525UK5W5TGIAA8CBI4EKCKC2525UGSAENPFLNAIHEOLV5WC25GDT1W525G41U,if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-action:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:previous-action:random-unexecuted-action-of-type:type-of-action-of:random-action:random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-unexecuted-action:random-action:,GEK5UK5W5T25UW5G41U,7,7,6,3
0,if-then-else:left-clicks-available:if-then-else:type-actions-available:random-most-executed-action:random-action-of-type-other-than:click-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-unexecuted-left-clicks:random-least-executed-action:random-unexecuted-action:,GHG4YWBGEKBQX1,if-then-else:left-clicks-available:if-then-else:type-actions-available:random-most-executed-action:random-action-of-type-other-than:click-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-unexecuted-left-clicks:random-least-executed-action:random-unexecuted-action:,GHG4YWBGEKBQX1,5,5,4,4
0,if-then-else:and:left-clicks-available:state-has-not-changed:random-action-of-type:hit-key-action:random-unexecuted-action-of-type:drag-action:,GAH7V62C,if-then-else:and:left-clicks-available:state-has-not-changed:random-action-of-type:hit-key-action:random-unexecuted-action-of-type:drag-action:,GAH7V62C,3,3,2,2
0,if-then-else:equals:number-of-unexecuted-drag-actions:number-of-type-actions:random-most-executed-action:random-action:,GEPOYU,if-then-else:equals:number-of-unexecuted-drag-actions:number-of-type-actions:random-most-executed-action:random-action:,GEPOYU,3,3,2,2
0,if-then-else:or:or:and:and:type-actions-available:type-actions-available:equalstype:type-action:type-action:and:not:type-actions-available:greater-than:number-of-previous-actions:number-of-unexecuted-type-actions:or:and:not:drag-actions-available:equalstype:type-action:hit-key-action:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:random-action-of-type-other-than:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-left-clicks:random-unexecuted-action-of-type:drag-action:if-then-else:drag-actions-available:random-most-executed-action:previous-action:if-then-else:and:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:click-action:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-action-of-type:type-of-action-of:random-action-of-type:click-action:if-then-else:equals:number-of-actions-of-type:drag-action:number-of-actions-of-type:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action:,GSSAA44833AI4FNRSAID836EK3KCW5GEMM2CGDYTGAEK3KB85T5XV5VBGEKCK6251W51,if-then-else:or:or:type-actions-available:and:not:type-actions-available:greater-than:number-of-previous-actions:number-of-unexecuted-type-actions:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:random-action-of-type-other-than:drag-action:if-then-else:and:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:click-action:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-action-of-type:click-action:if-then-else:equals:number-of-actions-of-type:drag-action:number-of-actions-of-type:hit-key-action:random-unexecuted-action:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action:,GSS4AI4FNREK3KCWCGAEK3KB85T5XVBGEKCK61W51,6,6,6,4
